acceleration_z (Std),speed (Std),speed (Skew),bearing (Std),second (Max),car_model,label
1.008267303,5.803793462,-0.180008516,53.75782844,1274,Volkswagen,0
1.03931054,4.697519721,1.032469988,85.65609875,1049,Volkswagen,0
0.877641347,8.772738001,0.80022043,105.2847184,1289,Volkswagen,0
0.856187751,5.782377691,0.598020792,104.2235394,538,Volkswagen,0
0.938578952,5.441165918,0.679957092,97.68577129,1481,Volkswagen,0
0.695277887,2.808260642,1.267926216,102.7500592,417,Volkswagen,0
1.107978553,8.062228647,0.317830026,74.99805698,1387,Volkswagen,0
1.030351595,4.911404195,-0.387969822,114.9122169,584,Volkswagen,0
0.692718188,6.339879219,0.567066669,61.75465389,1865,Volkswagen,0
0.590932317,6.707860639,0.548564374,91.70628631,298,Volkswagen,0
0.775049143,5.269613139,0.735588074,81.65994206,1063,Volkswagen,0
1.098411971,5.852135404,0.399203986,119.3708444,809,Volkswagen,0
0.837160412,7.694889604,0.213142693,62.63363824,763,Volkswagen,0
1.017974741,5.660992278,-0.045624945,121.9714484,373,Volkswagen,0
1.088558688,5.297726819,0.415935457,60.1182595,594,Volkswagen,0
0.948555578,5.346818618,0.222659796,110.3603339,524,Volkswagen,0
0.989168856,4.743697008,-0.056581847,24.76420966,253,Volkswagen,1
1.118793404,6.494688008,0.071134649,143.0082775,433,Volkswagen,0
0.934920143,6.402894886,0.314757913,32.32258302,566,Volkswagen,0
0.926691431,7.785403084,0.021357134,102.8830445,1014,Volkswagen,0
1.426095824,5.785220068,0.142264172,125.9147604,448,Volkswagen,1
0.657114117,3.43322207,2.136569738,100.0965254,790,Volkswagen,1
1.073471219,9.19360486,0.446650952,59.18842545,1440,Volkswagen,0
0.98693751,6.379280123,0.41340071,58.39058702,942,Volkswagen,0
0.966584144,5.211562122,-0.101860985,94.79457507,654,Volkswagen,0
0.835815328,8.140140889,0.542772293,134.9023076,959,Volkswagen,0
1.375014214,9.793413241,-0.367261916,71.18195728,1216,Volkswagen,0
0.709413111,4.489341581,0.640230358,106.9456455,382,Volkswagen,1
1.53783238,6.203649456,0.517305136,112.8599849,807,Volkswagen,0
0.996933008,4.390541363,0.129835859,83.01279092,194,Volkswagen,0
0.798674914,4.704808758,1.033652306,131.4233847,389,Volkswagen,0
1.073302434,5.383679811,0.140565708,124.9687479,954,Volkswagen,0
0.881457559,7.811630126,-0.186320454,43.23653872,274,Volkswagen,0
0.782720597,7.582797528,0.563327789,80.21134225,1143,Volkswagen,0
1.230917147,10.11438358,0.173033983,80.99854063,1259,Volkswagen,0
0.861255021,3.806521644,1.516296744,74.75874397,822,Volkswagen,1
1.044051147,8.029223179,0.008062421,111.5506904,1049,Volkswagen,1
0.961666512,6.358569071,0.515511692,100.5186404,763,Volkswagen,0
0.893049874,5.257036294,0.817879498,101.1371873,1438,Volkswagen,0
1.105779716,8.996241274,0.048825141,62.88948135,1301,Volkswagen,0
0.597612023,6.039738441,0.600155771,88.69015597,1333,Volkswagen,1
1.108617755,6.278336649,-0.102053605,99.52782829,1587,Volkswagen,1
0.855953611,4.490645415,0.643636525,101.1150051,1244,Volkswagen,0
0.809780579,6.482697051,1.405733466,94.38780334,2617,Volkswagen,1
1.068501025,5.667898576,0.9714064,53.69084298,342,Volkswagen,0
1.212564128,7.022221088,0.462605804,91.99295286,179,Volkswagen,0
0.872758192,8.00802715,-0.451902837,44.13535052,629,Volkswagen,0
0.924746582,8.245491879,0.136129841,80.55814049,1214,Volkswagen,0
1.373435464,5.935938728,1.442898393,115.3475049,749,Volkswagen,1
1.802181545,7.808090129,0.17562902,81.15927186,898,Volkswagen,0
1.113416569,7.907500611,-0.085656762,59.1692614,1436,Volkswagen,0
1.240215658,5.955893527,-1.739180446,134.1415127,238,Volkswagen,0
1.040298054,2.652149172,-3.337389469,34.17128946,222,Volkswagen,0
1.210553049,7.367799745,-0.425015002,128.5988979,644,Volkswagen,0
0.869037479,6.402531567,0.071491145,87.6892262,880,Volkswagen,0
0.706900008,4.598180838,0.900525093,35.57956552,1011,Volkswagen,1
0.52593617,5.655832089,-1.679482937,72.45956207,824,Volkswagen,0
0.383060445,2.359968966,2.031716585,126.8909402,537,Volkswagen,0
1.409210368,3.374274461,1.265831351,96.60698019,224,Volkswagen,0
1.295786554,8.100297622,0.313297123,58.53248079,943,Volkswagen,0
0.674027322,5.227654022,0.535140812,67.67317841,1154,Volkswagen,1
1.422904539,8.591364909,0.674546421,93.2812445,895,Volkswagen,1
0.69824477,2.905150407,1.165721536,128.3214684,208,Volkswagen,0
1.095547997,9.197940442,-0.349898964,76.3534473,1004,Volkswagen,1
1.375504534,6.152093013,0.369608581,120.0334231,1650,Volkswagen,1
1.349739241,5.078259582,-0.605869412,21.31184706,178,Volkswagen,0
1.038894743,4.905383709,0.576713741,120.9558906,735,Volkswagen,0
1.090274228,3.992107703,0.363874346,128.5631963,554,Volkswagen,0
1.047417939,7.367095368,0.923105896,90.92492867,585,Volkswagen,1
1.392176441,6.63020987,0.452363431,108.0042923,1043,Toyota,1
1.149899685,5.899821715,0.011648661,111.8174828,344,Toyota,0
1.241123699,8.732861629,0.313516319,71.53766052,821,Toyota,1
0.947901285,5.531505585,0.449824274,122.0383258,1695,Toyota,1
0.937703268,4.941558808,-0.192233354,100.7998666,705,Toyota,0
1.067964382,6.137959164,0.496530741,102.4109841,1047,Toyota,0
1.006501356,7.988188244,0.141899854,120.0284191,2056,Toyota,1
0.927507611,6.489506909,-0.249874249,100.7985664,764,Toyota,1
1.162988982,7.904734028,0.206472084,118.2789941,1213,Toyota,0
1.043443088,4.326667274,0.770663142,80.45400393,403,Toyota,1
1.231634666,7.308580308,0.382454574,104.1476845,588,Toyota,0
0.967228591,7.468803009,-0.23386167,135.8713714,419,Toyota,0
0.788897246,3.114838271,-0.131408781,109.0835979,869,Toyota,0
0.807252828,4.752901111,0.454402626,35.84048773,420,Toyota,0
1.703900393,6.914433103,-1.053020239,18.95447244,119,Toyota,0
1.102556168,7.317895054,-0.06476368,120.3946025,1018,Toyota,1
0.861429755,10.95538223,0.131183594,79.33283356,1154,Toyota,1
1.355468588,5.892449626,0.157497227,98.39106959,1184,Toyota,1
0.492891748,8.018021912,-1.10648191,43.41767815,938,Toyota,0
1.11361601,7.678006731,0.528164327,95.24866937,1385,Toyota,0
0.973576948,5.635539227,0.868640065,112.8231552,1034,Toyota,0
0.928537018,6.43447924,0.948919356,87.84615145,1469,Toyota,1
0.792271314,3.623967762,0.58044827,103.0451047,629,Toyota,0
1.000329265,3.819811826,0.384005636,93.71752935,679,Toyota,1
1.352643242,8.526592195,-0.31742686,69.82181815,659,Toyota,0
1.033519712,8.662876106,0.207537845,105.2166388,1390,Toyota,0
0.713708535,4.335009198,0.962666988,40.00038966,763,Toyota,0
0.774816341,7.707883201,-0.456301749,79.1407152,1635,Toyota,0
1.400271101,5.693800224,0.863206208,115.0231166,794,Toyota,1
0.457514624,4.298337712,0.159596682,78.99507629,938,Toyota,1
0.928129104,7.765210917,0.134599313,87.51420158,1481,Toyota,1
0.8196501,6.421641151,-0.816036642,107.608201,1152,Toyota,0
1.309550903,5.937712776,0.807636499,53.6619849,538,Toyota,1
0.988936981,5.718610514,0.841064334,125.9824505,826,Toyota,0
1.128426059,6.076146693,1.323356152,89.51643482,2099,Toyota,0
0.764809138,8.455774767,-0.355311573,119.4903203,1077,Toyota,0
0.832955289,2.38550696,-0.009729885,83.08743568,620,Toyota,1
0.684047415,3.531631198,0.531948149,71.84860217,283,Toyota,0
1.232604853,4.579571607,0.693222344,112.623664,719,Toyota,1
1.482026857,6.075158914,0.939876437,103.2736234,882,Toyota,0
1.186198952,5.66295608,0.62386322,80.34566125,1020,Toyota,0
1.185062321,5.163839199,1.826121092,127.7471852,478,Toyota,0
0.771891181,6.987964738,0.567789197,116.7276268,524,Toyota,0
0.836619239,4.853458622,-0.325131476,119.9228505,268,Toyota,0
0.857644163,3.997084676,0.657232165,119.0943168,239,Toyota,0
0.779746028,5.521538743,0.504072607,124.1333617,867,Toyota,0
0.931672295,7.423431935,-0.058426011,67.7586851,1286,Toyota,0
0.827609366,3.753041129,0.517125845,103.2186671,389,Toyota,0
1.034054745,7.069923298,0.123038322,62.27791881,945,Toyota,0
1.125947483,2.999406352,0.907630742,72.68271473,254,Toyota,0
1.338291959,5.700448923,0.115843527,102.4757668,975,Toyota,0
0.688739836,8.395192869,-0.143458679,124.141194,1497,Toyota,1
1.05513708,7.56656663,-0.404500484,42.84694196,807,Toyota,0
0.877109368,9.936958049,0.316308796,119.1721358,1307,Toyota,0
1.121843405,6.479571903,0.785390556,118.7937742,2339,Toyota,1
0.805235281,7.975723934,-0.916431665,112.671803,464,Toyota,0
1.142853959,3.728660206,0.731210947,112.6968763,448,Toyota,0
0.917546302,5.124342511,0.974352539,107.8499766,357,Toyota,0
0.806915532,5.635788366,-0.800713837,4.96392943,209,Toyota,0
0.957240544,3.865749778,0.045179024,124.5473427,269,Toyota,0
1.384511747,4.384453926,0.747619867,128.8589763,222,Toyota,1
1.108165098,7.206982872,0.425393373,117.8719582,1235,Toyota,1
1.138033319,6.166447323,0.65248543,107.2517088,764,Toyota,0
0.838858727,6.4115691,-0.195760116,75.610638,823,Toyota,0
0.694286153,4.996022397,-2.129657984,75.87883475,643,Toyota,0
1.394430896,8.255020933,0.003067775,118.6025028,1363,Toyota,0
0.710720533,8.181411676,1.21730125,47.79331047,613,Toyota,0
1.392738808,6.163277492,0.744170189,113.6786752,508,Toyota,0
0.828653267,2.550569714,-1.740056276,46.27776722,444,Toyota,0
0.98230544,5.492686872,1.56655705,110.0321752,435,Toyota,0
1.595039712,7.289964973,0.434229761,124.913599,386,Toyota,0
0.931088056,6.564324929,0.619113266,93.54522943,1259,Toyota,0
1.268640664,8.594267143,-0.502789676,71.37547044,925,Toyota,0
0.869628295,3.252847309,1.772217035,154.5198438,464,Toyota,0
2.758891599,9.58503885,-0.11869958,71.11090516,1436,Toyota,0
0.66035524,8.857951586,0.030853581,122.6455878,1528,Toyota,0
2.765354096,6.390124725,0.095640957,104.4176228,809,Toyota,0
0.85317291,4.983599315,0.668306649,108.277826,314,Toyota,0
0.922292062,7.480458214,0.337439507,75.01500009,917,Toyota,0
0.919432125,5.913473594,0.484225065,83.36744519,1064,Toyota,1
0.899408586,4.303021796,-0.290808022,76.13720025,161,Toyota,0
1.094347129,7.684648632,-0.013014473,40.89816291,254,Toyota,0
1.068398409,6.039928523,0.617263794,68.50422995,1684,Toyota,1
0.830402478,9.094519333,-0.466533959,77.79255036,1510,Toyota,0
2.218285839,7.42204478,-0.255647272,88.63675591,354,Toyota,0
0.58551258,7.651050428,-0.757494867,115.0345148,431,Toyota,0
1.219796179,5.880371938,0.821468711,95.09152759,659,Toyota,0
0.726439779,5.236138074,0.245750144,70.90234413,809,Toyota,1
1.164145392,7.496318985,-0.214135408,82.79457519,989,Toyota,0
1.547272378,4.709691895,1.405914783,90.2066822,1619,Toyota,1
1.144410957,5.779053444,1.28812325,84.008537,943,Toyota,0
0.931070607,5.794153511,-0.323644072,63.93336612,224,Toyota,0
0.969243322,5.594318259,0.876682758,145.5750248,520,Toyota,1
1.199323319,10.16704748,0.114104822,93.6119854,1528,Toyota,0
0.983015433,6.52018766,-0.746211946,73.87205859,1693,Toyota,0
0.794295456,5.389956419,1.147713065,69.64351169,885,Toyota,0
0.853883583,7.79413,-0.643316507,115.2383436,1123,Toyota,0
0.963688272,4.044235378,0.293251783,81.3671433,569,Toyota,1
1.521888887,8.043634093,0.005272697,118.9526114,899,Toyota,0
0.766901884,7.211190509,0.301263422,109.6222592,583,Toyota,0
1.074773988,7.065248592,0.660547912,92.02596513,1393,Toyota,1
1.000391774,4.447689766,0.876401544,127.0278225,613,Toyota,1
0.925779908,6.352884731,0.779459596,119.1754822,1934,Toyota,1
0.826844511,7.925647416,0.273971736,121.1876859,1063,Toyota,0
1.357055141,2.129357826,-3.249325037,14.14254422,200,Toyota,0
1.05649504,5.375710626,-1.768541813,48.58871146,659,Toyota,0
0.844783836,5.592426485,1.1217556,84.06703375,1003,Toyota,0
1.658437998,5.149703745,0.872937799,107.9998985,2188,Toyota,1
1.300889875,4.496221392,0.76511693,108.4253485,419,Toyota,1
0.788711876,5.256125111,0.745401144,112.4916709,838,Toyota,0
1.21064903,6.042245142,0.206913754,60.99157551,749,Toyota,0
0.671475188,5.081939394,-0.416423351,84.18814483,407,Toyota,0
1.045768219,3.978989038,0.68301326,111.7032252,447,Toyota,1
0.766998624,8.107130239,0.395486206,85.22999431,1060,Toyota,0
1.205987921,6.61714089,0.619230568,127.1324796,433,Toyota,0
1.167813091,5.713268469,-0.044332251,113.9881323,549,Toyota,0
1.1321954,5.696570647,0.625213146,71.45828062,1264,Toyota,0
1.842530287,6.445962305,0.308340043,67.85893764,1003,Toyota,1
0.823443866,7.489517012,-0.005040375,60.58260708,1225,Toyota,0
1.366119611,6.306480049,0.064562768,158.3404322,284,Toyota,0
0.843398527,7.609593716,-0.794326425,60.07543961,689,Toyota,0
0.908729697,6.202636707,0.516012073,77.82908423,1559,Toyota,0
2.705928456,5.819835692,1.321406484,114.7483752,1318,Toyota,1
1.091563189,5.62022175,0.70442301,87.19149347,585,Toyota,0
1.489835893,5.829938692,0.333928883,109.3124819,312,Toyota,0
1.165094625,4.139068454,0.759189725,110.3030999,520,Toyota,0
0.896787912,8.444775216,0.418979347,81.17570681,954,Toyota,0
1.122058234,7.485479974,-0.054927766,143.5975433,1347,Toyota,0
0.71110387,3.445941627,0.952816486,114.1586107,449,Toyota,1
0.792408049,6.652742041,0.824117601,98.71588186,987,Toyota,0
0.751676125,6.013320164,0.174475238,79.30206988,688,Toyota,0
0.959305667,7.378367728,0.048307024,99.45708438,1169,Toyota,0
0.740546108,6.323007522,0.716406822,116.7245644,1605,Toyota,0
1.470114705,9.577640503,-0.012999776,84.8555706,1334,Toyota,0
0.866881997,7.726128712,0.132534757,74.74441148,824,Toyota,0
0.953018376,4.916192484,0.67874229,142.5482924,1107,Toyota,0
0.920778949,4.648599165,1.118333697,123.4257681,388,Toyota,0
0.547600356,6.554420507,-0.324129134,137.8625007,1528,Toyota,0
1.265604026,2.566388555,-0.193803921,104.7130147,1135,Toyota,1
1.761272358,8.715429271,-0.545493901,58.50296042,1138,Toyota,1
0.986635621,6.833083786,0.545526624,115.0285373,704,Toyota,0
1.953807242,5.152175719,0.265936106,124.404792,223,Toyota,0
0.610233973,5.858778712,-0.721354425,23.10571489,733,Toyota,0
1.40464778,9.54354169,-0.193037838,90.33998701,1571,Toyota,1
1.330807749,7.211546456,-0.080664419,112.9071408,1146,Toyota,0
1.190303993,6.077350219,-0.140836909,118.1097945,777,Toyota,1
1.248127778,8.374339221,0.668714464,105.5082971,747,Toyota,1
1.115658739,5.032361652,0.809234262,93.09629187,944,Toyota,1
0.930667146,5.845791767,0.079606339,82.34963749,1331,Toyota,0
1.302969413,5.974307335,0.624964595,71.57990969,238,Toyota,0
0.85493764,6.661727789,0.549561203,75.91037237,926,Toyota,0
1.389225544,10.25566776,-0.180469066,98.16498261,684,Toyota,0
1.099575478,9.668292071,-0.633525074,85.89593594,1139,Toyota,0
0.998700691,6.872179672,0.456640214,118.0634282,1291,Toyota,1
1.323267169,4.089093551,1.024056792,94.92489188,554,Toyota,0
0.715907714,3.014615121,2.262326479,73.24740569,268,Toyota,0
0.741746168,6.265121043,0.091740966,75.70431818,878,Toyota,0
1.215184885,7.641918416,-0.668063402,81.19820911,478,Toyota,0
1.229022811,9.62617208,0.626963973,111.5992843,1238,Toyota,0
0.888603675,6.350572477,1.147973061,84.60071697,1049,Toyota,0
0.720762679,4.724304669,0.591255307,106.5283868,896,Toyota,0
0.76445554,4.972162144,0.554267883,75.55046343,240,Toyota,0
0.736099608,4.396912667,0.809333026,119.9979187,539,Toyota,1
0.923957598,6.277406494,0.52267009,83.61739391,1912,Toyota,0
1.158451551,8.12632363,0.495061755,91.05071322,599,Toyota,0
0.802074724,3.95121754,0.461561501,68.92842204,299,Toyota,0
0.888272815,7.408989912,0.42612657,93.36690237,1101,Toyota,1
0.942603635,6.870326739,0.183950126,126.3748168,877,Toyota,0
1.238073093,9.920709489,-0.382468015,56.56575816,1599,Toyota,0
1.201838352,6.449272889,0.391538233,114.779437,943,Toyota,0
0.94183847,5.732482801,0.890426159,118.9891473,943,Toyota,0
0.985525106,3.836009607,0.580183923,101.8594053,899,Toyota,0
0.854236926,7.398695413,-1.163676858,150.951778,1046,Toyota,0
0.582708997,3.485861736,1.671435237,125.7234427,778,Toyota,0
1.599958116,7.803281037,-0.281050801,67.46763413,1370,Toyota,0
0.68332521,4.134851969,1.006640792,108.0230036,1109,Toyota,1
1.083824941,9.641752929,-0.037611779,124.4249764,847,Toyota,1
2.98977551,1.517443307,1.048344374,90.86900393,1063,Toyota,1
0.786223866,7.754998165,-0.077501334,91.48532176,765,Toyota,0
0.600626424,4.084403533,0.092788056,83.38297621,560,Toyota,0
1.034782936,7.502890834,-0.176429451,88.79689349,764,Toyota,0
1.191523395,6.940619023,0.037903294,112.194279,604,Toyota,0
0.642876432,7.394470404,-0.005992827,61.48286387,1498,Toyota,0
0.800893666,5.99393697,0.498390853,84.98467685,1286,Toyota,0
0.793402424,7.6310979,-0.373696566,84.26522197,1033,Toyota,0
3.20834009,4.647036576,1.321932197,88.81721836,1410,Toyota,1
1.653123256,8.404906905,0.301452279,100.581511,1154,Toyota,1
0.649540456,6.312255367,0.024071857,62.80900713,914,Toyota,0
0.885847463,5.425503674,0.227819264,55.18137136,164,Toyota,0
0.852000287,6.993380857,-0.291711241,127.7375498,824,Toyota,0
1.208027841,6.150185016,0.658629954,145.8744971,913,Toyota,0
0.657290856,4.492811175,0.759383202,111.4422113,944,Toyota,0
0.607736907,8.301384915,-0.225127071,145.3029101,1891,Toyota,0
1.565787268,10.24684255,-0.534261286,68.21343454,806,Toyota,0
0.831664191,5.836152562,0.406089187,69.23881682,1001,Toyota,0
0.923064109,8.819824713,-0.353632331,144.0627195,1836,Toyota,0
1.210852989,6.12145693,1.123714447,90.42790587,764,Toyota,1
0.986923933,5.150171771,0.104572654,151.8810598,163,Toyota,0
1.012959476,4.49147434,0.610153675,75.29836827,787,Toyota,0
0.85602974,7.124947536,0.686018348,111.0650214,1154,Toyota,1
0.747476208,4.543604465,0.67445004,125.9955702,537,Toyota,0
0.664165301,3.661782136,1.042457461,99.76419571,404,Toyota,1
0.770194535,5.60525543,-1.366355538,88.95881389,1574,Toyota,1
1.193643776,7.864147158,-0.080579691,89.49629893,1075,Toyota,0
0.76611546,7.310896138,-1.33600843,88.77630835,989,Toyota,0
1.539276484,6.108414347,0.427256912,83.7315314,1153,Toyota,0
1.374662491,11.3631988,-0.118199289,64.46601535,1422,Toyota,1
0.763427627,9.132567586,-0.115179643,98.89207786,805,Toyota,1
1.090373494,4.847679959,-0.085431397,89.33807592,764,Toyota,0
0.849675033,6.4533256,0.417539626,103.9001567,1151,Toyota,1
1.421712243,9.024452221,-0.151600048,135.5921496,749,Toyota,0
0.771386105,6.798311957,-0.351912409,76.32364083,752,Toyota,0
0.756787428,8.218106898,0.549884737,107.8136747,764,Toyota,1
2.193740859,5.257316485,1.80783844,126.3407797,978,Toyota,1
0.615652468,6.808758874,-0.960005105,10.17690584,295,Toyota,0
0.256954898,2.149757759,3.225782394,115.1136283,448,Toyota,1
0.795615624,4.550198375,1.02034688,110.602031,598,Toyota,1
0.846469748,5.66203954,0.59342736,84.0587446,1418,Toyota,0
1.056243476,8.679126131,0.156775713,128.7967137,704,Toyota,0
0.579731835,8.403822242,-0.595041096,64.07547086,1590,Toyota,0
0.649511705,2.824384367,0.890885592,104.4257433,235,Toyota,1
0.63720952,4.706617297,-2.120404482,51.04203348,1242,Toyota,0
1.271740456,4.606439442,0.610446751,136.1036534,449,Toyota,0
0.747958756,5.070887768,1.054177165,88.35761367,1732,Toyota,0
0.747793255,3.452186169,1.726971745,112.2683503,689,Toyota,1
1.327057271,8.323694706,-0.41786471,72.13712174,1484,Toyota,1
0.84087113,5.893798073,0.354139924,61.32608259,1720,Toyota,0
1.318052969,5.58191513,0.836321056,87.74990704,627,Toyota,0
1.061844267,5.930701661,0.722329974,123.9860734,747,Toyota,0
0.92935324,7.756708096,0.711607754,93.48520687,1060,Toyota,0
1.186813895,6.242514423,0.625923216,89.38144732,494,Toyota,0
1.237516437,8.179024153,0.071292959,126.4350432,1255,Toyota,1
1.293428546,6.373265754,0.058931619,112.5898826,464,Toyota,0
1.05303677,4.526059405,0.631285965,85.99874433,703,Toyota,0
1.03177122,6.783739196,-0.587314069,79.03066625,1004,Toyota,0
0.704552014,7.890748887,-0.412043571,78.33520854,629,Toyota,0
0.834718449,9.914353615,-0.223119408,90.38258364,1983,Toyota,0
0.889947495,4.845295548,-0.379128516,110.3729409,224,Toyota,0
0.775988679,6.595200677,0.212993577,83.05241252,1182,Toyota,0
0.838902333,5.143085772,0.735634983,98.54013429,923,Toyota,0
1.043023063,8.750412381,0.158911958,113.0727838,929,Toyota,0
0.774403383,7.835079859,-0.018770806,130.9566526,1093,Toyota,0
1.952636246,10.08611053,-0.489414096,91.75469121,1229,Toyota,1
1.39518816,6.296830125,-0.178634822,61.47907096,478,Toyota,0
0.625537559,8.243035301,-0.687051654,97.86772454,1061,Toyota,0
0.628000252,9.597090542,-0.665732145,75.35467215,1394,Toyota,1
0.900565998,6.41345703,0.448339641,73.17992167,881,Toyota,0
1.363444307,7.789672273,0.216940314,94.80856932,1214,Toyota,0
1.838305934,9.169562381,-0.265979826,69.78740322,778,Toyota,0
0.990310985,5.892011097,0.608516812,126.0610141,778,Toyota,0
1.168241787,5.973584951,0.721936762,97.16595389,688,Toyota,0
0.877220669,4.878683375,0.285859257,96.00052779,384,Toyota,0
0.76630972,5.154672564,-0.686974585,18.42582966,313,Toyota,0
1.259668184,5.680619224,0.077432625,99.82474396,584,Toyota,0
0.839063498,4.501909869,0.930991173,71.1342923,718,Toyota,0
1.722835182,7.660272615,0.194683343,117.4295864,1498,Toyota,1
1.133365086,6.825817144,0.129564971,120.0312005,1289,Toyota,0
0.363246692,7.684977633,0.181610107,25.18577339,1386,Toyota,0
0.760250771,5.404283691,0.65003103,62.52943786,584,Toyota,0
0.845222372,3.856672776,1.534669876,99.36003152,419,Toyota,0
1.100054753,4.446854635,0.836284101,98.15217772,254,Toyota,1
1.063135414,6.227673341,0.445525467,130.0262351,1624,Toyota,1
0.915501716,4.53720862,0.633025348,82.0174587,432,Toyota,0
0.80344725,3.667433218,1.001774192,126.6936019,1214,Toyota,1
1.270029832,4.347745086,0.87657392,113.8457942,209,Toyota,0
1.166553963,8.546812385,-0.696357846,90.04377503,1670,Toyota,0
0.89549817,4.849628998,0.242624387,53.09779899,1350,Toyota,0
0.972298716,7.448858689,-0.140087336,64.19772164,1574,Toyota,0
0.495405887,2.073255886,-1.812023997,34.85757551,658,Toyota,0
0.827712363,8.132093515,0.264538914,54.89851179,2084,Toyota,1
1.269401545,5.319650793,-2.396421432,40.14632098,1049,Toyota,0
1.255210652,6.812995317,0.133235738,64.10103798,1068,Toyota,0
1.307528853,6.042615201,0.143739179,93.32140143,523,Toyota,0
0.790832092,7.839057036,0.236620575,90.75587708,688,Toyota,0
1.210871805,6.281579639,-0.35615319,120.5066132,940,Toyota,0
1.453323772,4.927756814,0.620632172,98.56632229,517,Toyota,0
2.4641886,1.920044127,2.179483414,83.98822055,883,Toyota,1
1.239726581,5.321936157,0.094879523,84.36654181,1197,Toyota,0
0.903107754,8.239713141,0.470104635,101.3474353,732,Toyota,0
0.820486795,6.706750303,0.49268505,116.1122871,867,Toyota,0
1.273486698,6.508648247,0.845786214,81.76234485,994,Toyota,0
1.185677628,8.269226882,-0.310257435,70.86169945,1402,Toyota,0
0.597594302,3.557728592,1.150936723,91.89889092,953,Toyota,1
0.725911755,4.198638283,0.578413367,65.67224743,1078,Toyota,0
1.026155616,5.187977056,0.837546945,94.95562646,837,Toyota,0
1.466988494,7.222850326,0.22362341,113.6047183,805,Toyota,0
2.989177469,4.542016359,1.887725115,52.19117081,562,Toyota,0
1.030601354,9.370281371,-0.164343685,106.9822406,973,Toyota,0
0.69276013,3.890360575,1.255845308,106.2976164,566,Toyota,0
0.719824472,6.799403804,-0.892183661,43.58958572,659,Toyota,0
0.881328766,9.968866244,-0.75366205,103.1973659,358,Toyota,0
0.804320433,8.861363781,0.482943475,121.7556044,1528,Toyota,0
0.890593933,4.41816562,0.341888398,125.5549162,658,BMW,0
0.98482027,5.209319646,1.042405009,129.1150106,926,BMW,0
0.935507799,4.69398501,0.875483036,126.0379536,1062,BMW,0
0.869567031,9.847089687,0.191361427,82.84020369,807,BMW,0
1.206875855,8.259869903,0.370197237,78.36584223,1363,BMW,0
0.7716892,3.7391961,1.474688292,107.9793784,1138,BMW,1
0.686498915,7.703896328,0.212767914,144.6645676,1437,BMW,0
1.159624819,5.319545614,-2.060482979,52.73351424,1229,BMW,0
0.889726425,6.739545138,1.233440995,115.896473,449,BMW,0
0.754066523,5.560682093,1.596350074,86.38736432,1216,BMW,0
0.960797941,8.841472103,0.557648003,93.57076675,627,BMW,0
0.822659087,5.207135888,0.401419252,38.26424643,738,BMW,0
0.610064999,4.804683509,1.118717074,38.4296399,899,BMW,0
1.034114313,5.05295567,0.049894072,110.4444426,821,BMW,0
0.997995564,6.816111571,0.697350025,93.50439473,614,BMW,0
1.290981637,7.23292529,0.267068177,120.4477067,1123,BMW,1
1.38433058,6.090416528,-0.252465695,120.8602882,494,BMW,0
0.867670826,5.520630743,0.669812083,106.0285619,929,BMW,0
0.922514875,7.528615068,0.121541418,66.9739462,853,BMW,0
2.880696049,8.731722256,-0.196777627,92.48223339,1424,BMW,1
0.922352824,5.131669446,-0.07394141,89.76444089,685,BMW,0
0.774176576,5.471895876,0.864029765,77.82998979,366,BMW,0
1.031404029,6.753609473,-0.015584826,71.6544247,1034,BMW,0
1.043840296,6.187185578,0.596890748,118.9682761,748,BMW,0
0.893908298,8.391054471,-0.062602177,121.7930739,674,BMW,0
1.097120645,7.526230911,0.128817126,60.90239033,986,BMW,0
0.877307676,5.819961372,0.019204989,117.5546761,555,BMW,0
0.753073166,10.66080577,-0.041872974,134.5707526,1618,BMW,0
1.023938149,9.440269642,-0.396085501,74.10462801,1746,BMW,1
0.528419334,7.30853708,-1.041585445,54.82223703,297,BMW,0
1.200785751,5.767680827,0.356214404,80.06910831,1092,BMW,1
0.808924827,5.120396298,0.964949727,102.4697335,1362,BMW,1
1.068788678,7.209043647,0.155662462,89.41807433,1124,BMW,0
0.83336402,4.721707556,0.834849596,87.88336485,823,BMW,1
1.37401447,2.704068512,-1.9660393,25.82869868,409,BMW,0
0.71048508,6.453866443,0.499700159,84.09241619,673,BMW,1
0.833682824,3.472561687,0.875445187,127.016402,1090,BMW,1
1.132659869,5.150901218,0.202618971,57.98389181,1319,BMW,0
0.848553975,7.933643825,-0.737312675,72.0373731,956,BMW,0
0.787597823,5.125571962,-1.005153775,104.1580821,775,BMW,0
1.302620139,8.334445631,0.52883935,86.81867442,3043,BMW,1
1.173887338,4.566752637,1.607564926,86.9454417,2064,BMW,1
0.698763432,4.750757638,1.020361066,47.51416281,389,BMW,0
1.715358771,8.395717643,-1.033873081,55.95922878,1379,BMW,0
1.277528555,6.299329271,0.284454197,91.92980542,1652,BMW,0
1.28833346,8.466481125,-0.053473398,80.11518649,1775,BMW,0
1.997637262,3.955476671,1.18349719,89.79079144,524,BMW,0
0.968213613,5.586849773,0.497681856,74.07631206,1437,BMW,0
1.216958111,6.323458157,0.414702445,69.40475849,599,BMW,0
0.938253389,7.060349887,0.914394677,91.88593216,1423,BMW,0
0.846011184,4.201284893,0.013853989,71.11999425,268,BMW,0
